,card_id,session_id,syllabus_name,subject_name,chapter_number,sub_chapter_number,chapter_name,section,card_type,difficulty_level,prior_level,prior_num_attempts,prior_total_time_spent,prior_temporal_ratings,prior_retention_value,prior_exam_preparedness,prior_learning_efficiency,prior_abs_learning_efficiency,prior_attempt_time,attempt_timestamp,attempt_gap_num_days,rating,points_earned,time_spent_sec,next_level
5088,86249,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,matching,5,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:47:06,,E,5,7,L1
5089,86250,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:47:12,,E,5,6,L1
5090,86257,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,question_answer,31,L0,1,60,P,0.0,0.0,50,50,2023-10-05 22:40:14,2023-10-05 22:47:49,0.0,E,0,38,L0
5091,86254,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:47:55,,E,5,6,L1
5092,86255,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,fib,5,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:05,,E,5,11,L1
5093,86244,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,matching,5,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:11,,E,5,7,L1
5094,86251,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:16,,E,4,5,L1
5095,86252,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:21,,E,4,5,L1
5096,86237,29923,Class-9,Biology,11,1,Digestive system (qa),2.3 - Teeth - structure,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:24,,E,4,4,L1
5097,86238,29923,Class-9,Biology,11,1,Digestive system (qa),2.3 - Teeth - structure,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:31,,E,4,7,L1
5098,86253,29923,Class-9,Biology,11,1,Digestive system (qa),2.4 - Salivary glands,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:38,,E,3,8,L1
5099,86260,29923,Class-9,Biology,11,1,Digestive system (qa),2.5 - Swallowing and Peristalsis,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:43,,E,4,6,L1
5100,86261,29923,Class-9,Biology,11,1,Digestive system (qa),2.5 - Swallowing and Peristalsis,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-10-05 22:48:48,,E,4,5,L1
5101,86222,29923,Class-9,Biology,11,1,Digestive system (qa),2.3 - Teeth - structure,fib,10,L0,1,65,P,0.0,0.0,50,50,2023-10-05 22:33:54,2023-10-05 22:48:56,0.0,E,0,9,L0
5102,86228,29923,Class-9,Biology,11,1,Digestive system (qa),2.3 - Teeth - structure,fib,3,L0,2,32,HH,0.0,0.0,0,0,2023-10-05 22:40:28,2023-10-05 22:49:12,0.0,E,0,17,L0
5103,85997,29923,Class-9,Biology,11,1,Digestive system (qa),1.0 - Need for a digestive system,question_answer,35,L0,3,117,PPE,25.0,100.0,67,67,2023-10-03 18:25:40,2023-10-05 22:50:28,2.0,P,-42,77,L0
5104,86072,29923,Class-9,Biology,11,1,Digestive system (qa),2.2 - Teeth - dentation,fib,7,L0,2,56,HE,56.0,100.0,50,50,2023-10-04 19:32:15,2023-10-05 22:50:37,1.0,E,6,9,L1
5105,86001,29923,Class-9,Biology,11,1,Digestive system (qa),1.1 - Enzymes,true_false,5,L0,4,25,HEHE,60.0,100.0,50,50,2023-10-04 19:33:40,2023-10-05 22:50:42,1.0,E,4,6,L1
5106,85997,29923,Class-9,Biology,11,1,Digestive system (qa),1.0 - Need for a digestive system,question_answer,35,L0,4,194,PPEP,25.0,100.0,63,63,2023-10-05 22:50:29,2023-10-05 22:51:07,0.0,E,0,26,L0
5107,86084,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,7,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:51:58,,E,7,11,L1
5108,86085,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:05,,E,4,7,L1
5109,86086,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:13,,E,5,8,L1
5110,86087,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,7,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:22,,E,7,10,L1
5111,86093,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:28,,E,4,6,L1
5112,86095,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:43,,H,-1,15,L0
5113,86098,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:52:53,,E,5,11,L1
5114,86099,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:00,,E,5,8,L1
5115,86100,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:09,,E,5,10,L1
5116,86102,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:16,,E,5,8,L1
5117,86095,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,L0,1,15,H,0.0,100.0,0,0,2023-10-05 22:52:43,2023-10-05 22:53:20,0.0,E,0,5,L0
5118,86103,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:30,,E,5,10,L1
5119,86104,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:37,,E,5,8,L1
5120,86105,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:39,,E,5,1,L1
5121,86101,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-10-05 22:53:44,,E,4,6,L1
5122,85409,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03 - Fundamental rights,fib,5,L0,2,20,HE,40.0,100.0,50,50,2023-10-03 19:00:17,2023-10-05 22:53:50,2.0,E,4,7,L1
5123,85410,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03 - Fundamental rights,fib,3,L0,2,13,HE,0.0,100.0,50,50,2023-10-03 19:00:21,2023-10-05 22:53:59,2.0,H,-3,10,L0
5124,85425,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.1 - Right to equality,fib,3,L0,2,24,HE,0.0,100.0,50,50,2023-10-03 19:14:41,2023-10-05 22:54:04,2.0,E,4,5,L1
5125,85410,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03 - Fundamental rights,fib,3,L0,3,23,HEH,0.0,100.0,34,34,2023-10-05 22:53:59,2023-10-05 22:54:09,0.0,E,0,5,L0
5126,85414,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03.1 - Right to equality,fib,7,L0,2,26,PE,40.0,100.0,75,75,2023-10-03 19:09:21,2023-10-05 22:54:16,2.0,E,6,8,L1
5127,85407,29925,Class-9,Civics,2,1,Features of Constitution - I (qa),03 - Fundamental rights,fib,5,L0,2,37,PE,40.0,100.0,75,75,2023-10-03 19:11:59,2023-10-05 22:54:24,2.0,E,5,8,L1
5128,85709,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.3 - Measure Of RD of Solid,true_false,5,L0,2,47,HE,25.0,100.0,50,50,2023-09-29 17:21:04,2023-10-05 22:54:56,6.0,E,5,10,L1
5129,85710,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.3 - Measure Of RD of Solid,true_false,5,L0,2,10,HE,25.0,100.0,50,50,2023-09-29 17:21:35,2023-10-05 22:55:00,6.0,E,4,6,L1
5130,85720,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,2,28,HE,25.0,100.0,50,50,2023-09-29 17:23:54,2023-10-05 22:55:16,6.0,E,4,16,L1
5131,85719,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,3,28,HHE,25.0,100.0,34,34,2023-09-29 17:24:07,2023-10-05 22:55:24,6.0,H,-5,8,L0
5132,85723,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,2,14,HE,25.0,100.0,50,50,2023-09-29 17:24:24,2023-10-05 22:55:36,6.0,H,-8,13,L0
5133,85456,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.1 - Density,fib,5,L1,1,8,E,37.0,100.0,100,100,2023-09-29 17:06:36,2023-10-05 22:55:42,6.0,E,6,6,MAS
5134,85457,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.1 - Density,fib,3,L1,1,5,E,37.0,100.0,100,100,2023-09-29 17:06:41,2023-10-05 22:55:47,6.0,E,3,5,MAS
5135,85458,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.1 - Density,fib,5,L1,1,6,E,37.0,100.0,100,100,2023-09-29 17:08:32,2023-10-05 22:55:55,6.0,E,3,8,L2
5136,85461,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.2 - Relative Density,fib,5,L1,1,10,E,37.0,100.0,100,100,2023-09-29 17:09:22,2023-10-05 22:56:02,6.0,E,3,7,L2
5137,85719,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,4,36,HHEH,25.0,100.0,25,25,2023-10-05 22:55:24,2023-10-05 22:56:08,0.0,H,-1,7,L0
5138,85723,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,3,27,HEH,25.0,100.0,34,34,2023-10-05 22:55:37,2023-10-05 22:56:12,0.0,E,0,5,L0
5139,85711,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.3 - Measure Of RD of Solid,true_false,5,L1,1,14,E,50.0,100.0,100,100,2023-09-29 17:20:17,2023-10-05 22:56:19,6.0,E,4,7,L2
5140,85463,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.2 - Relative Density,true_false,5,L1,1,8,E,50.0,100.0,100,100,2023-09-29 17:20:46,2023-10-05 22:56:26,6.0,E,3,7,L2
5141,85462,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.2 - Relative Density,true_false,5,L1,1,14,E,50.0,100.0,100,100,2023-09-29 17:20:59,2023-10-05 22:56:30,6.0,E,4,5,L2
5142,85719,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L0,5,43,HHEHH,25.0,100.0,25,20,2023-10-05 22:56:08,2023-10-05 22:56:37,0.0,E,0,8,L0
5143,85707,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.3 - Measure Of RD of Solid,true_false,5,L1,1,13,E,50.0,100.0,100,100,2023-09-29 17:21:48,2023-10-05 22:56:47,6.0,E,3,11,L2
5144,85715,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.4 - Measure of RD of Liquid,true_false,5,L1,1,8,E,50.0,100.0,100,100,2023-09-29 17:21:55,2023-10-05 22:56:58,6.0,E,3,12,L2
5145,85464,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.2 - Relative Density,true_false,5,L1,1,25,E,50.0,100.0,100,100,2023-09-29 17:22:20,2023-10-05 22:57:13,6.0,E,3,15,L2
5146,85718,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L1,1,12,E,42.0,100.0,100,100,2023-09-29 17:22:55,2023-10-05 22:57:26,6.0,E,3,14,L2
5147,85721,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L1,1,11,E,42.0,100.0,100,100,2023-09-29 17:23:32,2023-10-05 22:57:33,6.0,E,6,7,MAS
5148,85722,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.5 - Exercise,multi_choice,5,L1,1,8,E,42.0,100.0,100,100,2023-09-29 17:24:02,2023-10-05 22:57:44,6.0,E,3,12,L2
5149,85708,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.3 - Measure Of RD of Solid,fib,3,L1,1,5,E,37.0,100.0,100,100,2023-09-29 17:24:19,2023-10-05 22:57:58,6.0,E,1,14,L2
5150,85465,29926,Class-9,Physics,5,2,Upthrust in Fluids - B(qa),B.2 - Relative Density,fib,3,L1,1,23,E,37.0,100.0,100,100,2023-09-29 17:24:47,2023-10-05 22:58:02,6.0,E,3,4,L2
5151,85731,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.1 - Principle Of Floatation,true_false,5,L0,1,33,H,38.0,100.0,0,0,2023-10-01 15:46:47,2023-10-05 22:58:53,4.0,E,5,12,L1
5152,85734,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.2 - Relations,fib,3,L0,1,32,H,0.0,100.0,0,0,2023-10-01 15:48:42,2023-10-05 22:59:12,4.0,E,4,19,L1
5153,85933,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.4 - Floatation of iceberg,fib,5,L0,2,22,HE,20.0,100.0,50,50,2023-10-01 21:07:55,2023-10-05 22:59:21,4.0,E,4,10,L1
5154,85952,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L0,2,16,HE,38.0,100.0,50,50,2023-10-01 21:14:29,2023-10-05 22:59:30,4.0,E,4,9,L1
5155,85725,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.1 - Principle Of Floatation,fib,3,L1,1,4,E,50.0,100.0,100,100,2023-10-01 15:43:53,2023-10-05 22:59:37,4.0,E,1,8,L2
5156,85726,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.1 - Principle Of Floatation,true_false,5,L1,1,7,E,61.0,100.0,100,100,2023-10-01 15:44:00,2023-10-05 22:59:46,4.0,E,3,9,L2
5157,85728,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.1 - Principle Of Floatation,true_false,5,L1,1,7,E,61.0,100.0,100,100,2023-10-01 15:44:20,2023-10-05 22:59:55,4.0,E,3,10,L2
5158,85735,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.2 - Relations,fib,3,L1,1,12,E,50.0,100.0,100,100,2023-10-01 15:48:54,2023-10-05 23:00:06,4.0,E,2,9,L2
5159,85740,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.1 - Floatation of iron ship,fib,3,L1,1,10,E,50.0,100.0,100,100,2023-10-01 20:26:38,2023-10-05 23:00:10,4.0,E,2,7,L2
5160,85923,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.1 - Principle Of Floatation,true_false,5,L1,1,13,E,61.0,100.0,100,100,2023-10-01 20:40:48,2023-10-05 23:00:18,4.0,E,3,8,L2
5161,85924,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.2 - Relations,true_false,5,L1,1,12,E,61.0,100.0,100,100,2023-10-01 20:40:59,2023-10-05 23:00:25,4.0,E,3,8,L2
5162,85925,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.2 - Floatation of human body,fib,5,L1,1,8,E,48.0,100.0,100,100,2023-10-01 20:41:06,2023-10-05 23:07:35,4.0,E,1,19,L2
5163,85931,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.4 - Floatation of iceberg,fib,5,L1,1,8,E,48.0,100.0,100,100,2023-10-01 20:59:17,2023-10-05 23:07:42,4.0,E,3,7,L2
5164,85934,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.4 - Floatation of iceberg,true_false,5,L1,1,8,E,59.0,100.0,100,100,2023-10-01 20:59:25,2023-10-05 23:07:57,4.0,E,2,16,L2
5165,85940,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,112,E,52.0,100.0,100,100,2023-10-01 21:01:17,2023-10-05 23:08:07,4.0,E,4,11,L2
5166,85941,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,6,E,52.0,100.0,100,100,2023-10-01 21:07:50,2023-10-05 23:08:13,4.0,E,3,7,L2
5167,85942,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,26,E,52.0,100.0,100,100,2023-10-01 21:08:22,2023-10-05 23:08:31,4.0,E,3,18,L2
5168,85943,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,57,E,52.0,100.0,100,100,2023-10-01 21:11:28,2023-10-05 23:09:13,4.0,E,3,42,L2
5169,85944,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,16,E,52.0,100.0,100,100,2023-10-01 21:11:44,2023-10-05 23:09:25,4.0,E,3,12,L2
5170,85946,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,37,E,52.0,100.0,100,100,2023-10-01 21:12:36,2023-10-05 23:10:08,4.0,E,3,32,L2
5171,85947,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,8,E,52.0,100.0,100,100,2023-10-01 21:12:43,2023-10-05 23:10:13,4.0,E,3,5,L2
5172,85949,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,8,E,52.0,100.0,100,100,2023-10-01 21:13:29,2023-10-05 23:10:26,4.0,E,2,13,L2
5173,85951,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,10,E,52.0,100.0,100,100,2023-10-01 21:14:00,2023-10-05 23:10:34,4.0,E,3,9,L2
5174,85953,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.4 - Exercises,multi_choice,5,L1,1,14,E,52.0,100.0,100,100,2023-10-01 21:14:23,2023-10-05 23:10:44,4.0,E,3,11,L2
5175,85932,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.4 - Floatation of iceberg,fib,3,L1,1,5,E,48.0,100.0,100,100,2023-10-01 21:14:34,2023-10-05 23:11:13,4.0,H,-8,30,L0
5176,85926,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.2 - Floatation of human body,fib,3,L1,1,6,E,48.0,100.0,100,100,2023-10-01 21:14:40,2023-10-05 23:11:31,4.0,E,1,19,L2
5177,85932,29927,Class-9,Physics,5,3,Upthrust in Fluids - C(qa),C.3.4 - Floatation of iceberg,fib,3,L0,2,35,EH,48.0,100.0,50,50,2023-10-05 23:11:13,2023-10-05 23:11:54,0.0,E,0,24,L0
5178,76364,29938,Class-9,Biology,2,1,Cell (qa),2.09 - Structure of the Nucleus,fib,3,NS,6,34,EHEEEE,19.0,100.0,100,0,2023-08-12 19:57:27,2023-10-06 11:40:18,55.0,E,7,4,MAS
5179,76108,29938,Class-9,Biology,2,1,Cell (qa),2.08.2.4 - Golgi apparatus,fib,5,NS,7,119,EEHEEEE,16.0,100.0,100,0,2023-08-12 19:58:19,2023-10-06 11:40:25,55.0,E,10,8,MAS
5180,76362,29938,Class-9,Biology,2,1,Cell (qa),2.09 - Structure of the Nucleus,fib,3,NS,11,136,EEHEHEPEEEE,16.0,100.0,100,0,2023-08-12 19:58:37,2023-10-06 11:40:30,55.0,E,8,5,MAS
5181,76084,29938,Class-9,Biology,2,1,Cell (qa),2.08.2.1 - Endoplasmic reticulum,fib,5,NS,12,210,PHEHEEEHEEEE,16.0,100.0,100,0,2023-08-12 19:58:24,2023-10-06 11:40:37,55.0,E,10,8,MAS
5182,77598,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,multi_choice,5,NS,4,45,EEEE,19.0,100.0,100,0,2023-07-20 19:43:02,2023-10-06 11:40:51,78.0,E,10,6,MAS
5183,77024,29939,Class-9,Biology,3,1,Tissues (qa),2.0 - Tissues - Teams of Workers,fib,5,NS,5,81,EEEEE,20.0,100.0,100,0,2023-07-06 20:28:23,2023-10-06 11:41:01,92.0,E,9,11,MAS
5184,77025,29939,Class-9,Biology,3,1,Tissues (qa),2.0 - Tissues - Teams of Workers,fib,3,NS,5,107,EEEEE,20.0,100.0,100,0,2023-07-06 20:28:54,2023-10-06 11:41:15,92.0,E,7,15,MAS
5185,77026,29939,Class-9,Biology,3,1,Tissues (qa),2.0 - Tissues - Teams of Workers,fib,3,NS,5,53,EEEEE,20.0,100.0,100,0,2023-07-06 20:29:00,2023-10-06 11:41:27,92.0,E,6,12,MAS
5186,77030,29939,Class-9,Biology,3,1,Tissues (qa),3.0 - Plant Tissues,fib,5,NS,5,67,EEEEE,20.0,100.0,100,0,2023-07-06 20:29:26,2023-10-06 11:42:12,92.0,H,-2,46,L0
5187,77031,29939,Class-9,Biology,3,1,Tissues (qa),3.0 - Plant Tissues,fib,3,NS,5,60,EEEEE,20.0,100.0,100,0,2023-07-06 20:29:33,2023-10-06 11:42:18,92.0,E,7,7,MAS
5188,77032,29939,Class-9,Biology,3,1,Tissues (qa),3.0 - Plant Tissues,fib,3,NS,5,65,EEEEE,20.0,100.0,100,0,2023-07-06 20:29:56,2023-10-06 11:42:29,92.0,E,6,11,MAS
5189,77039,29939,Class-9,Biology,3,1,Tissues (qa),3.1 - Meristematic tissue,fib,3,NS,5,47,EEEEE,20.0,100.0,100,0,2023-07-06 20:31:31,2023-10-06 11:42:34,92.0,E,7,6,MAS
5190,77043,29939,Class-9,Biology,3,1,Tissues (qa),3.1 - Meristematic tissue,fib,5,NS,5,93,EEEEE,20.0,100.0,100,0,2023-07-06 20:31:36,2023-10-06 11:42:52,92.0,E,8,19,MAS
5191,77606,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,multi_choice,5,NS,12,185,HHEHEHEHEEEE,19.0,100.0,100,0,2023-08-05 18:37:34,2023-10-06 11:43:00,62.0,E,10,8,MAS
5192,77051,29939,Class-9,Biology,3,1,Tissues (qa),3.2 - Permanent tissues,fib,3,NS,19,377,HEHEHEHHEAHHEEHEEEE,16.0,100.0,100,0,2023-08-12 23:42:39,2023-10-06 11:43:18,55.0,E,6,18,MAS
5193,77030,29939,Class-9,Biology,3,1,Tissues (qa),3.0 - Plant Tissues,fib,5,L0,6,113,EEEEEH,20.0,100.0,75,84,2023-10-06 11:42:13,2023-10-06 11:43:22,0.0,E,0,5,L0
5194,77256,29939,Class-9,Biology,3,1,Tissues (qa),3.2 - Permanent tissues,fib,5,NS,17,305,HEHEEHEEHHEEPEEEE,16.0,100.0,100,0,2023-08-12 23:43:22,2023-10-06 11:43:32,55.0,E,10,10,MAS
5195,77521,29939,Class-9,Biology,3,1,Tissues (qa),4.2 - Connective tissue,fib,7,NS,14,238,PEPHEEHEEPEEEE,16.0,100.0,100,0,2023-08-12 23:43:32,2023-10-06 11:43:47,55.0,E,6,15,L1
5196,77520,29939,Class-9,Biology,3,1,Tissues (qa),4.2 - Connective tissue,fib,9,NS,10,169,AAPEEPEEEE,19.0,100.0,100,86,2023-08-12 23:44:49,2023-10-06 11:44:12,55.0,E,13,26,MAS
5197,77067,29939,Class-9,Biology,3,1,Tissues (qa),3.2 - Permanent tissues,fib,7,NS,11,212,HEEEEHEEEEE,19.0,100.0,100,82,2023-08-12 23:44:24,2023-10-06 11:44:37,55.0,E,12,25,MAS
5198,77549,29939,Class-9,Biology,3,1,Tissues (qa),4.2 - Connective tissue,fib,5,NS,9,205,EEEEHEEEE,16.0,100.0,100,0,2023-08-12 23:42:21,2023-10-06 11:44:52,55.0,E,9,16,MAS
5199,77563,29939,Class-9,Biology,3,1,Tissues (qa),4.3 - Muscle tissue,fib,7,NS,11,194,EEEEPEHEEEE,16.0,100.0,100,0,2023-08-12 23:45:41,2023-10-06 11:45:10,55.0,E,12,18,MAS
5200,77612,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,fib,3,NS,9,183,EEEEHEEEE,16.0,100.0,100,0,2023-08-12 23:46:26,2023-10-06 11:45:32,55.0,E,6,22,MAS
5201,77584,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,fib,3,NS,11,168,HEEEPEEEAEE,19.0,100.0,100,0,2023-08-12 23:46:01,2023-10-06 11:45:38,55.0,E,8,6,MAS
5202,77271,29939,Class-9,Biology,3,1,Tissues (qa),4.1 - Epithelial tissue,fib,7,NS,11,209,EEAEEHEEEEE,19.0,100.0,100,90,2023-08-12 23:46:30,2023-10-06 11:45:44,55.0,E,15,6,MAS
5203,77267,29939,Class-9,Biology,3,1,Tissues (qa),4.1 - Epithelial tissue,fib,3,NS,11,116,EEEHEEPEEEE,19.0,100.0,100,0,2023-08-12 23:46:35,2023-10-06 11:45:48,55.0,E,8,5,MAS
5204,77054,29939,Class-9,Biology,3,1,Tissues (qa),3.2 - Permanent tissues,fib,7,L1,14,254,EEEHEHHHEEEHEE,23.0,100.0,75,65,2023-09-28 22:37:52,2023-10-06 11:46:04,8.0,E,4,16,L2
5205,77068,29939,Class-9,Biology,3,1,Tissues (qa),3.2 - Permanent tissues,fib,5,L3,21,353,HEEEPEEEEHEEPEHEHEEEE,62.0,100.0,100,77,2023-09-27 19:19:43,2023-10-06 11:46:13,9.0,E,1,10,MAS
5206,77620,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,fib,3,L2,6,108,EEEEEE,79.0,100.0,100,100,2023-09-27 19:20:33,2023-10-06 11:46:20,9.0,E,3,8,MAS
5207,77619,29939,Class-9,Biology,3,1,Tissues (qa),9.0 - Exercises,fib,3,L2,6,111,EEEEEE,79.0,100.0,100,100,2023-09-27 19:20:25,2023-10-06 11:46:36,9.0,E,2,17,MAS
5208,78728,29940,Class-9,Biology,4,1,Flower (qa),5.0 - Exercises,multi_choice,5,NS,11,134,HHEEHEHEEEE,20.0,100.0,100,0,2023-08-05 23:34:24,2023-10-06 11:46:57,62.0,E,7,17,MAS
5209,78499,29940,Class-9,Biology,4,1,Flower (qa),4.1 - Structure Of A Bisexual Flower,matching,5,L1,11,97,EEEEHEEEHEE,27.0,100.0,75,82,2023-09-28 22:38:37,2023-10-06 11:47:21,8.0,E,1,24,L2
5210,78474,29940,Class-9,Biology,4,1,Flower (qa),4.1 - Structure Of A Bisexual Flower,fib,9,NS,12,248,EEEEPEEEPEEE,17.0,100.0,100,0,2023-08-15 15:54:35,2023-10-06 11:48:00,52.0,E,8,40,MAS
